
1,22610,11,46,2,211,8,17306,0
1,22610,12,46,2,211,8,9015,0
1,22610,14,46,2,211,8,16118,0
1,22610,17,46,2,211,8,10667,0
1,22610,18,46,2,211,8,545,0
1,22610,19,46,2,211,8,1655,0
1,22610,20,46,2,211,8,4007,0
1,22610,21,46,2,211,8,8592,0
1,22610,22,46,2,211,8,9295,0
1,22610,24,46,2,211,8,5630,0
1,22610,25,46,2,211,8,10218,0
1,22610,26,46,2,211,8,8541,0
1,22610,27,46,2,211,8,1666,0
1,22610,28,46,2,211,8,986,0
1,22610,30,46,2,211,8,3614,0
1,22610,31,46,2,211,8,2665,0
1,22610,32,46,2,211,8,8146,0
1,22610,33,46,2,211,8,4814,0
1,22610,34,46,2,211,8,12005,0
1,22610,36,46,2,211,8,506,0
1,22610,37,46,2,211,8,2474,0
1,22610,38,46,2,211,8,92755,0
1,22610,40,46,2,211,8,64328,0
1,22610,41,46,2,211,8,885,0
1,22610,42,46,2,211,8,7039,0
1,22610,45,46,2,211,8,45,0
1,22610,46,46,2,211,8,18099,0
1,22610,48,46,2,211,8,357,0
1,22610,52,46,2,211,8,2287,0
1,22610,54,46,2,211,8,209,0
1,22610,55,46,2,211,8,16708,0
1,22610,56,46,2,211,8,2598,0
1,22610,58,46,2,211,8,4356,0
1,22610,59,46,2,211,8,1126,0
1,22610,60,46,2,211,8,959,0
1,22610,67,46,2,211,8,5905,0
1,22610,71,46,2,211,8,3944,0
1,22610,72,46,2,211,8,55590,0
1,22610,74,46,2,211,8,13330,0
1,22610,79,46,2,211,8,33309,0
1,22610,80,46,2,211,8,15673,0
1,22610,82,46,2,211,8,19023,0
1,22610,83,46,2,211,8,6627,0
1,22610,87,46,2,211,8,32299,0
1,22610,90,46,2,211,8,71718,0
1,22610,91,46,2,211,8,57335,0
1,22610,92,46,2,211,8,125048,0
1,22610,93,46,2,211,8,57630,0
1,22610,94,46,2,211,8,55501,0
1,22610,95,46,2,211,8,103652,0
1,22610,98,46,2,211,8,10871,0
1,30510,1,46,2,211,8,21827,0
1,30510,2,46,2,211,8,48397,0
1,30510,4,46,2,211,8,38086,0
1,30510,5,46,2,211,8,23082,0
1,30510,8,46,2,211,8,38776,0
1,30510,9,46,2,211,8,24064,0
1,30510,10,46,2,211,8,33299,0
1,30510,11,46,2,211,8,19082,0
1,30510,12,46,2,211,8,10239,0
1,30510,13,46,2,211,8,40423,0
1,30510,14,46,2,211,8,18268,0
1,30510,16,46,2,211,8,17129,0
1,30510,18,46,2,211,8,634,0
1,30510,19,46,2,211,8,1556,0
1,30510,22,46,2,211,8,8219,0
1,30510,23,46,2,211,8,18993,0
1,30510,24,46,2,211,8,6885,0
1,30510,26,46,2,211,8,8772,0
1,30510,28,46,2,211,8,1002,0
1,30510,30,46,2,211,8,4360,0
1,30510,31,46,2,211,8,2595,0
1,30510,32,46,2,211,8,9907,0
1,30510,33,46,2,211,8,6214,0
1,30510,35,46,2,211,8,2752,0
1,30510,36,46,2,211,8,648,0
1,30510,38,46,2,211,8,108282,0
1,30510,40,46,2,211,8,67000,0
1,30510,41,46,2,211,8,1405,0
1,30510,42,46,2,211,8,9701,0
1,30510,44,46,2,211,8,4465,0
1,30510,45,46,2,211,8,74,0
1,30510,46,46,2,211,8,20565,0
1,30510,48,46,2,211,8,771,0
1,30510,51,46,2,211,8,27,0
1,30510,54,46,2,211,8,198,0
1,30510,55,46,2,211,8,16120,0
1,30510,56,46,2,211,8,5298,0
1,30510,59,46,2,211,8,1275,0
1,30510,60,46,2,211,8,1371,0
1,30510,67,46,2,211,8,6519,0
1,30510,72,46,2,211,8,65525,0
1,30510,78,46,2,211,8,12,0
1,30510,79,46,2,211,8,42931,0
1,30510,80,46,2,211,8,15680,0
1,30510,81,46,2,211,8,29957,0
1,30510,82,46,2,211,8,19974,0
1,30510,83,46,2,211,8,8840,0
1,30510,85,46,2,211,8,4027,0
1,30510,87,46,2,211,8,30800,0
1,30510,90,46,2,211,8,78081,0
1,30510,91,46,2,211,8,62755,0
1,30510,94,46,2,211,8,59201,0
1,30510,95,46,2,211,8,112807,0
1,30510,97,46,2,211,8,31576,0
1,30510,98,46,2,211,8,10903,0
1,31210,1,57,2,211,8,21043,0
1,31210,2,57,2,211,8,43751,0
1,31210,5,57,2,211,8,21498,0
1,31210,6,57,2,211,8,5619,0
1,31210,7,57,2,211,8,21529,0
1,31210,8,57,2,211,8,34342,0
1,31210,9,57,2,211,8,25605,0
1,31210,10,57,2,211,8,28208,0
1,31210,13,57,2,211,8,35833,0
1,31210,14,57,2,211,8,15331,0
1,31210,16,57,2,211,8,23766,0
1,31210,17,57,2,211,8,12793,0
1,31210,18,57,2,211,8,1275,0
1,31210,19,57,2,211,8,1742,0
1,31210,20,57,2,211,8,6476,0
1,31210,21,57,2,211,8,7785,0
1,31210,22,57,2,211,8,10372,0
1,31210,23,57,2,211,8,17426,0
1,31210,24,57,2,211,8,5396,0
1,31210,26,57,2,211,8,7877,0
1,31210,27,57,2,211,8,1130,0
1,31210,28,57,2,211,8,838,0
1,31210,30,57,2,211,8,3021,0
1,31210,31,57,2,211,8,2103,0
1,31210,33,57,2,211,8,5666,0
1,31210,34,57,2,211,8,11709,0
1,31210,35,57,2,211,8,2926,0
1,31210,36,57,2,211,8,891,0
1,31210,37,57,2,211,8,3053,0
1,31210,38,57,2,211,8,98175,0
1,31210,40,57,2,211,8,59799,0
1,31210,42,57,2,211,8,8336,0
1,31210,44,57,2,211,8,4914,0
1,31210,45,57,2,211,8,29,0
1,31210,46,57,2,211,8,18114,0
1,31210,47,57,2,211,8,-698,0
1,31210,48,57,2,211,8,608,0
1,31210,49,57,2,211,8,13267,0
1,31210,52,57,2,211,8,2492,0
1,31210,55,57,2,211,8,14410,0
1,31210,58,57,2,211,8,3485,0
1,31210,59,57,2,211,8,1069,0
1,31210,60,57,2,211,8,906,0
1,31210,67,57,2,211,8,6759,0
1,31210,71,57,2,211,8,2566,0
1,31210,72,57,2,211,8,45046,0
1,31210,74,57,2,211,8,12253,0
1,31210,79,57,2,211,8,31669,0
1,31210,81,57,2,211,8,29272,0
1,31210,82,57,2,211,8,18201,0
1,31210,83,57,2,211,8,6483,0
1,31210,87,57,2,211,8,18911,0
1,31210,90,57,2,211,8,73943,0
1,31210,91,57,2,211,8,63668,0
1,31210,92,57,2,211,8,124418,0
1,31210,94,57,2,211,8,61326,0
1,31210,95,57,2,211,8,112048,0
1,31210,97,57,2,211,8,31197,0
1,31210,98,57,2,211,8,10819,0
1,31910,1,54,2,211,8,22136,0
1,31910,2,54,2,211,8,43615,0
1,31910,4,54,2,211,8,34118,0
1,31910,5,54,2,211,8,22632,0
1,31910,6,54,2,211,8,4906,0
1,31910,7,54,2,211,8,22711,0
1,31910,8,54,2,211,8,34188,0
1,31910,9,54,2,211,8,33367,0
1,31910,10,54,2,211,8,33731,0
1,31910,12,54,2,211,8,12917,0
1,31910,13,54,2,211,8,36807,0
1,31910,16,54,2,211,8,41742,0
1,31910,20,54,2,211,8,4458,0
1,31910,23,54,2,211,8,20132,0
1,31910,25,54,2,211,8,12213,0
1,31910,26,54,2,211,8,7923,0
1,31910,29,54,2,211,8,5406,0
1,31910,30,54,2,211,8,3822,0
1,31910,31,54,2,211,8,2254,0
1,31910,32,54,2,211,8,6175,0
1,31910,33,54,2,211,8,6811,0
1,31910,34,54,2,211,8,13394,0
1,31910,35,54,2,211,8,2861,0
1,31910,36,54,2,211,8,937,0
1,31910,37,54,2,211,8,2915,0
1,31910,38,54,2,211,8,71165,0
1,31910,40,54,2,211,8,57384,0
1,31910,41,54,2,211,8,1005,0
1,31910,44,54,2,211,8,3680,0
1,31910,45,54,2,211,8,8,0
1,31910,46,54,2,211,8,18317,0
1,31910,48,54,2,211,8,467,0
1,31910,51,54,2,211,8,12,0
1,31910,54,54,2,211,8,83,0
1,31910,55,54,2,211,8,14590,0
1,31910,56,54,2,211,8,11836,0
1,31910,59,54,2,211,8,1133,0
1,31910,60,54,2,211,8,677,0
1,31910,71,54,2,211,8,2445,0
1,31910,72,54,2,211,8,41069,0
1,31910,74,54,2,211,8,11792,0
1,31910,79,54,2,211,8,32604,0
1,31910,80,54,2,211,8,15871,0
1,31910,81,54,2,211,8,30287,0
1,31910,82,54,2,211,8,18348,0
1,31910,83,54,2,211,8,6226,0
1,31910,87,54,2,211,8,28002,0
1,31910,92,54,2,211,8,127434,0
1,31910,93,54,2,211,8,62781,0
1,31910,97,54,2,211,8,31733,0
1,31910,98,54,2,211,8,11323,0
1,32610,3,51,2,211,8,10366,0
1,32610,4,51,2,211,8,33872,0
1,32610,5,51,2,211,8,38971,0
1,32610,7,51,2,211,8,16254,0
1,32610,10,51,2,211,8,31406,0
1,32610,12,51,2,211,8,11865,0
1,32610,13,51,2,211,8,35431,0
1,32610,14,51,2,211,8,12832,0
1,32610,18,51,2,211,8,4037,0
1,32610,19,51,2,211,8,2153,0
1,32610,20,51,2,211,8,4195,0
1,32610,21,51,2,211,8,7121,0
1,32610,22,51,2,211,8,7464,0
1,32610,24,51,2,211,8,4618,0
1,32610,26,51,2,211,8,5870,0
1,32610,30,51,2,211,8,3324,0
1,32610,31,51,2,211,8,1945,0
1,32610,32,51,2,211,8,6698,0
1,32610,34,51,2,211,8,9637,0
1,32610,36,51,2,211,8,703,0
1,32610,37,51,2,211,8,2440,0
1,32610,38,51,2,211,8,95855,0
1,32610,40,51,2,211,8,57837,0
1,32610,41,51,2,211,8,1578,0
1,32610,45,51,2,211,8,10,0
1,32610,46,51,2,211,8,16803,0
1,32610,48,51,2,211,8,374,0
1,32610,49,51,2,211,8,11310,0
1,32610,51,51,2,211,8,19,0
1,32610,55,51,2,211,8,11836,0
1,32610,56,51,2,211,8,5974,0
1,32610,60,51,2,211,8,844,0
1,32610,67,51,2,211,8,6170,0
1,32610,71,51,2,211,8,2422,0
1,32610,72,51,2,211,8,40796,0
1,32610,74,51,2,211,8,10604,0
1,32610,80,51,2,211,8,14385,0
1,32610,83,51,2,211,8,5693,0
1,32610,85,51,2,211,8,3631,0
1,32610,87,51,2,211,8,23926,0
1,32610,90,51,2,211,8,71666,0
1,32610,91,51,2,211,8,55614,0
1,32610,92,51,2,211,8,116688,0
1,32610,95,51,2,211,8,113117,0
1,32610,97,51,2,211,8,30294,0
1,32610,98,51,2,211,8,10063,0
1,40210,1,62,2,210,7,57258,0
1,40210,2,62,2,210,7,47450,0
1,40210,4,62,2,210,7,37809,0
1,40210,5,62,2,210,7,29967,0
1,40210,6,62,2,210,7,4132,0
1,40210,7,62,2,210,7,22427,0
1,40210,9,62,2,210,7,25435,0
1,40210,10,62,2,210,7,31794,0
1,40210,11,62,2,210,7,21762,0
1,40210,12,62,2,210,7,12033,0
1,40210,13,62,2,210,7,38104,0
1,40210,14,62,2,210,7,14333,0
1,40210,16,62,2,210,7,46060,0
1,40210,17,62,2,210,7,9572,0
1,40210,18,62,2,210,7,17916,0
1,40210,21,62,2,210,7,8432,0
1,40210,22,62,2,210,7,7589,0
1,40210,28,62,2,210,7,995,0
1,40210,29,62,2,210,7,4143,0
1,40210,32,62,2,210,7,7648,0
1,40210,34,62,2,210,7,10282,0
1,40210,36,62,2,210,7,886,0
1,40210,38,62,2,210,7,101566,0
1,40210,40,62,2,210,7,62278,0
1,40210,42,62,2,210,7,9263,0
1,40210,44,62,2,210,7,4216,0
1,40210,45,62,2,210,7,13,0
1,40210,46,62,2,210,7,19053,0
1,40210,48,62,2,210,7,247,0
1,40210,49,62,2,210,7,12755,0
1,40210,51,62,2,210,7,0,0
1,40210,52,62,2,210,7,3168,0
1,40210,55,62,2,210,7,13435,0
1,40210,56,62,2,210,7,13928,0
1,40210,58,62,2,210,7,4587,0
1,40210,59,62,2,210,7,1320,0
1,40210,60,62,2,210,7,1179,0
1,40210,67,62,2,210,7,7963,0
1,40210,71,62,2,210,7,2372,0
1,40210,72,62,2,210,7,50079,0
1,40210,74,62,2,210,7,10625,0
1,40210,79,62,2,210,7,40910,0
1,40210,83,62,2,210,7,7829,0
1,40210,85,62,2,210,7,3585,0
1,40210,91,62,2,210,7,57845,0
1,40210,93,62,2,210,7,63245,0
1,40210,95,62,2,210,7,111466,0
1,40210,97,62,2,210,7,30149,0
1,40210,98,62,2,210,7,14740,0
1,40910,1,65,2,210,7,42960,0
1,40910,2,65,2,210,7,46549,0
1,40910,3,65,2,210,7,10179,0
1,40910,4,65,2,210,7,36174,0
1,40910,5,65,2,210,7,18516,0
1,40910,6,65,2,210,7,4428,0
1,40910,7,65,2,210,7,20516,0
1,40910,11,65,2,210,7,22186,0
1,40910,12,65,2,210,7,10109,0
1,40910,13,65,2,210,7,37638,0
1,40910,16,65,2,210,7,52976,0
1,40910,17,65,2,210,7,8159,0
1,40910,18,65,2,210,7,8668,0
1,40910,19,65,2,210,7,1880,0
1,40910,20,65,2,210,7,3010,0
1,40910,21,65,2,210,7,8152,0
1,40910,23,65,2,210,7,21678,0
1,40910,24,65,2,210,7,6358,0
1,40910,25,65,2,210,7,12906,0
1,40910,26,65,2,210,7,9152,0
1,40910,28,65,2,210,7,1151,0
1,40910,29,65,2,210,7,4317,0
1,40910,30,65,2,210,7,4406,0
1,40910,31,65,2,210,7,1438,0
1,40910,32,65,2,210,7,8763,0
1,40910,33,65,2,210,7,6205,0
1,40910,35,65,2,210,7,3942,0
1,40910,36,65,2,210,7,807,0
1,40910,37,65,2,210,7,2573,0
1,40910,41,65,2,210,7,1346,0
1,40910,42,65,2,210,7,8830,0
1,40910,44,65,2,210,7,3689,0
1,40910,47,65,2,210,7,14,0
1,40910,48,65,2,210,7,761,0
1,40910,49,65,2,210,7,9267,0
1,40910,51,65,2,210,7,27,0
1,40910,52,65,2,210,7,2978,0
1,40910,54,65,2,210,7,175,0
1,40910,55,65,2,210,7,11185,0
1,40910,58,65,2,210,7,4262,0
1,40910,59,65,2,210,7,1048,0
1,40910,71,65,2,210,7,2547,0
1,40910,72,65,2,210,7,43346,0
1,40910,74,65,2,210,7,10895,0
1,40910,79,65,2,210,7,37815,0
1,40910,82,65,2,210,7,17678,0
1,40910,83,65,2,210,7,6861,0
1,40910,87,65,2,210,7,29922,0
1,40910,91,65,2,210,7,60177,0
1,40910,92,65,2,210,7,129466,0
1,40910,93,65,2,210,7,66795,0
1,40910,94,65,2,210,7,69441,0
1,40910,95,65,2,210,7,116770,0
1,40910,98,65,2,210,7,12217,0
1,41610,1,66,2,210,7,17596,0
1,41610,3,66,2,210,7,9226,0
1,41610,4,66,2,210,7,34740,0
1,41610,5,66,2,210,7,11570,0
1,41610,6,66,2,210,7,5020,0
1,41610,7,66,2,210,7,19330,0
1,41610,8,66,2,210,7,32890,0
1,41610,10,66,2,210,7,32134,0
1,41610,11,66,2,210,7,19991,0
1,41610,12,66,2,210,7,11187,0
1,41610,14,66,2,210,7,12309,0
1,41610,17,66,2,210,7,7790,0
1,41610,18,66,2,210,7,584,0
1,41610,20,66,2,210,7,3284,0
1,41610,22,66,2,210,7,6788,0
1,41610,23,66,2,210,7,19811,0
1,41610,24,66,2,210,7,5536,0
1,41610,25,66,2,210,7,12360,0
1,41610,26,66,2,210,7,8671,0
1,41610,28,66,2,210,7,582,0
1,41610,29,66,2,210,7,3963,0
1,41610,30,66,2,210,7,4380,0
1,41610,31,66,2,210,7,1514,0
1,41610,33,66,2,210,7,4749,0
1,41610,36,66,2,210,7,1144,0
1,41610,37,66,2,210,7,2800,0
1,41610,38,66,2,210,7,77602,0
1,41610,40,66,2,210,7,58400,0
1,41610,41,66,2,210,7,1057,0
1,41610,44,66,2,210,7,4159,0
1,41610,45,66,2,210,7,9,0
1,41610,46,66,2,210,7,17394,0
1,41610,48,66,2,210,7,514,0
1,41610,49,66,2,210,7,9964,0
1,41610,52,66,2,210,7,2426,0
1,41610,58,66,2,210,7,2288,0
1,41610,59,66,2,210,7,1047,0
1,41610,60,66,2,210,7,888,0
1,41610,67,66,2,210,7,5562,0
1,41610,71,66,2,210,7,1901,0
1,41610,72,66,2,210,7,38711,0
1,41610,78,66,2,210,7,12,0
1,41610,79,66,2,210,7,32135,0
1,41610,83,66,2,210,7,5829,0
1,41610,85,66,2,210,7,4827,0
1,41610,91,66,2,210,7,63631,0
1,41610,92,66,2,210,7,128626,0
1,41610,97,66,2,210,7,33866,0
1,41610,98,66,2,210,7,10791,0
1,42310,1,64,2,210,7,16145,0
1,42310,2,64,2,210,7,44418,0
1,42310,3,64,2,210,7,8868,0
1,42310,4,64,2,210,7,33806,0
1,42310,6,64,2,210,7,3945,0
1,42310,7,64,2,210,7,18534,0
1,42310,8,64,2,210,7,32946,0
1,42310,10,64,2,210,7,29091,0
1,42310,12,64,2,210,7,11556,0
1,42310,17,64,2,210,7,8036,0
1,42310,19,64,2,210,7,1577,0
1,42310,21,64,2,210,7,7127,0
1,42310,22,64,2,210,7,5816,0
1,42310,23,64,2,210,7,19377,0
1,42310,24,64,2,210,7,5160,0
1,42310,25,64,2,210,7,11295,0
1,42310,26,64,2,210,7,7827,0
1,42310,27,64,2,210,7,1028,0
1,42310,28,64,2,210,7,627,0
1,42310,29,64,2,210,7,4187,0
1,42310,31,64,2,210,7,1486,0
1,42310,32,64,2,210,7,5933,0
1,42310,33,64,2,210,7,5083,0
1,42310,34,64,2,210,7,12504,0
1,42310,36,64,2,210,7,433,0
1,42310,37,64,2,210,7,2783,0
1,42310,40,64,2,210,7,58623,0
1,42310,44,64,2,210,7,4486,0
1,42310,45,64,2,210,7,23,0
1,42310,46,64,2,210,7,17825,0
1,42310,49,64,2,210,7,12738,0
1,42310,52,64,2,210,7,2742,0
1,42310,55,64,2,210,7,11082,0
1,42310,56,64,2,210,7,13262,0
1,42310,59,64,2,210,7,897,0
1,42310,60,64,2,210,7,704,0
1,42310,67,64,2,210,7,6384,0
1,42310,74,64,2,210,7,9499,0
1,42310,79,64,2,210,7,28230,0
1,42310,81,64,2,210,7,27455,0
1,42310,82,64,2,210,7,16204,0
1,42310,83,64,2,210,7,4638,0
1,42310,85,64,2,210,7,4157,0
1,42310,87,64,2,210,7,30756,0
1,42310,90,64,2,210,7,68521,0
1,42310,91,64,2,210,7,56051,0
1,42310,92,64,2,210,7,111703,0
1,42310,93,64,2,210,7,55781,0
1,42310,95,64,2,210,7,110204,0
1,43010,1,67,2,210,7,16555,0
1,43010,2,67,2,210,7,45971,0
1,43010,3,67,2,210,7,9337,0
1,43010,5,67,2,210,7,22006,0
1,43010,7,67,2,210,7,22723,0
1,43010,8,67,2,210,7,34168,0
1,43010,9,67,2,210,7,24035,0
1,43010,10,67,2,210,7,30666,0
1,43010,11,67,2,210,7,20001,0
1,43010,12,67,2,210,7,10651,0
1,43010,17,67,2,210,7,8769,0
1,43010,22,67,2,210,7,5271,0
1,43010,23,67,2,210,7,18274,0
1,43010,26,67,2,210,7,7971,0
1,43010,27,67,2,210,7,1061,0
1,43010,28,67,2,210,7,691,0
1,43010,29,67,2,210,7,3793,0
1,43010,30,67,2,210,7,3728,0
1,43010,31,67,2,210,7,1421,0
1,43010,32,67,2,210,7,9109,0
1,43010,33,67,2,210,7,4844,0
1,43010,36,67,2,210,7,1107,0
1,43010,38,67,2,210,7,127811,0
1,43010,40,67,2,210,7,57805,0
1,43010,42,67,2,210,7,9368,0
1,43010,44,67,2,210,7,4414,0
1,43010,45,67,2,210,7,50,0
1,43010,46,67,2,210,7,18120,0
1,43010,48,67,2,210,7,227,0
1,43010,49,67,2,210,7,9093,0
1,43010,52,67,2,210,7,2625,0
1,43010,55,67,2,210,7,11439,0
1,43010,56,67,2,210,7,10546,0
1,43010,58,67,2,210,7,2893,0
1,43010,60,67,2,210,7,932,0
1,43010,67,67,2,210,7,8683,0
1,43010,71,67,2,210,7,1500,0
1,43010,72,67,2,210,7,38131,0
1,43010,79,67,2,210,7,30450,0
1,43010,81,67,2,210,7,28836,0
1,43010,83,67,2,210,7,4085,0
1,43010,85,67,2,210,7,4449,0
1,43010,87,67,2,210,7,31240,0
1,43010,90,67,2,210,7,67584,0
1,43010,91,67,2,210,7,55068,0
1,43010,92,67,2,210,7,109579,0
1,43010,93,67,2,210,7,55901,0
1,43010,95,67,2,210,7,107648,0
1,43010,97,67,2,210,7,29095,0
1,43010,98,67,2,210,7,9845,0
1,50710,1,72,2,210,7,17413,0
1,50710,2,72,2,210,7,47903,0
1,50710,3,72,2,210,7,9372,0
1,50710,4,72,2,210,7,37168,0
1,50710,5,72,2,210,7,19260,0
1,50710,7,72,2,210,7,20457,0
1,50710,8,72,2,210,7,35393,0
1,50710,9,72,2,210,7,27588,0
1,50710,10,72,2,210,7,32902,0
1,50710,11,72,2,210,7,28928,0
1,50710,12,72,2,210,7,12761,0
1,50710,13,72,2,210,7,40113,0
1,50710,16,72,2,210,7,52933,0
1,50710,20,72,2,210,7,4249,0
1,50710,21,72,2,210,7,8356,0
1,50710,22,72,2,210,7,7175,0
1,50710,24,72,2,210,7,5675,0
1,50710,25,72,2,210,7,11446,0
1,50710,27,72,2,210,7,966,0
1,50710,29,72,2,210,7,5277,0
1,50710,30,72,2,210,7,5308,0
1,50710,31,72,2,210,7,2117,0
1,50710,32,72,2,210,7,9616,0
1,50710,34,72,2,210,7,15135,0
1,50710,35,72,2,210,7,3639,0
1,50710,36,72,2,210,7,1455,0
1,50710,37,72,2,210,7,3529,0
1,50710,38,72,2,210,7,107634,0
1,50710,40,72,2,210,7,61099,0
1,50710,41,72,2,210,7,964,0
1,50710,45,72,2,210,7,2,0
1,50710,46,72,2,210,7,19219,0
1,50710,48,72,2,210,7,274,0
1,50710,49,72,2,210,7,14878,0
1,50710,51,72,2,210,7,185,0
1,50710,52,72,2,210,7,3792,0
1,50710,55,72,2,210,7,11062,0
1,50710,56,72,2,210,7,11085,0
1,50710,58,72,2,210,7,4608,0
