Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales,IsHoliday
1,02/05/10,95,42.31,2.57,211.1,8.11,106690.06,0
1,02/05/10,97,42.31,2.57,211.1,8.11,32153.04,0
1,02/12/10,2,38.51,2.55,211.24,8.11,44682.74,1
1,02/12/10,3,38.51,2.55,211.24,8.11,10887.84,1
1,02/12/10,4,38.51,2.55,211.24,8.11,35351.21,1
1,02/12/10,5,38.51,2.55,211.24,8.11,29620.81,1
1,02/12/10,6,38.51,2.55,211.24,8.11,9135,1
1,02/12/10,7,38.51,2.55,211.24,8.11,18310.31,1
1,02/12/10,8,38.51,2.55,211.24,8.11,37334.83,1
1,02/12/10,9,38.51,2.55,211.24,8.11,16562.49,1
1,02/12/10,10,38.51,2.55,211.24,8.11,31494.77,1
1,02/12/10,11,38.51,2.55,211.24,8.11,21760.75,1
1,02/12/10,12,38.51,2.55,211.24,8.11,8654.07,1
1,02/12/10,16,38.51,2.55,211.24,8.11,11873.89,1
1,02/12/10,17,38.51,2.55,211.24,8.11,13403.66,1
1,02/12/10,19,38.51,2.55,211.24,8.11,1490.79,1
1,02/12/10,23,38.51,2.55,211.24,8.11,22812.41,1
1,02/12/10,25,38.51,2.55,211.24,8.11,13268.75,1
1,02/12/10,27,38.51,2.55,211.24,8.11,2339.5,1
1,02/12/10,28,38.51,2.55,211.24,8.11,1008.36,1
1,02/12/10,29,38.51,2.55,211.24,8.11,7696.61,1
1,02/12/10,30,38.51,2.55,211.24,8.11,5328.5,1
1,02/12/10,31,38.51,2.55,211.24,8.11,3228.96,1
1,02/12/10,32,38.51,2.55,211.24,8.11,14700.59,1
1,02/12/10,33,38.51,2.55,211.24,8.11,8483.54,1
1,02/12/10,34,38.51,2.55,211.24,8.11,12852.83,1
1,02/12/10,35,38.51,2.55,211.24,8.11,2420,1
1,02/12/10,36,38.51,2.55,211.24,8.11,432,1
1,02/12/10,37,38.51,2.55,211.24,8.11,3450.68,1
1,02/12/10,38,38.51,2.55,211.24,8.11,94136.35,1
1,02/12/10,41,38.51,2.55,211.24,8.11,924.53,1
1,02/12/10,42,38.51,2.55,211.24,8.11,7284.34,1
1,02/12/10,44,38.51,2.55,211.24,8.11,4463.33,1
1,02/12/10,45,38.51,2.55,211.24,8.11,34.47,1
1,02/12/10,46,38.51,2.55,211.24,8.11,18826.47,1
1,02/12/10,48,38.51,2.55,211.24,8.11,247,1
1,02/12/10,49,38.51,2.55,211.24,8.11,16139.05,1
1,02/12/10,52,38.51,2.55,211.24,8.11,2728.58,1
1,02/12/10,54,38.51,2.55,211.24,8.11,383,1
1,02/12/10,55,38.51,2.55,211.24,8.11,18892.81,1
1,02/12/10,56,38.51,2.55,211.24,8.11,2849.12,1
1,02/12/10,58,38.51,2.55,211.24,8.11,4505,1
1,02/12/10,67,38.51,2.55,211.24,8.11,17614.47,1
1,02/12/10,74,38.51,2.55,211.24,8.11,11857.96,1
1,02/12/10,79,38.51,2.55,211.24,8.11,36080.86,1
1,02/12/10,80,38.51,2.55,211.24,8.11,16720.84,1
1,02/12/10,81,38.51,2.55,211.24,8.11,30694.25,1
1,02/12/10,85,38.51,2.55,211.24,8.11,4994.64,1
1,02/12/10,90,38.51,2.55,211.24,8.11,79455.64,1
1,02/12/10,91,38.51,2.55,211.24,8.11,66937,1
1,02/12/10,92,38.51,2.55,211.24,8.11,143081.42,1
1,02/12/10,93,38.51,2.55,211.24,8.11,70202.02,1
1,02/12/10,94,38.51,2.55,211.24,8.11,62329.48,1
1,02/12/10,95,38.51,2.55,211.24,8.11,111390.36,1
1,02/12/10,97,38.51,2.55,211.24,8.11,33874.47,1
1,02/19/10,1,39.93,2.51,211.29,8.11,41595.55,0
1,02/19/10,2,39.93,2.51,211.29,8.11,47928.89,0
1,02/19/10,3,39.93,2.51,211.29,8.11,11523.47,0
1,02/19/10,4,39.93,2.51,211.29,8.11,36826.95,0
1,02/19/10,6,39.93,2.51,211.29,8.11,6060.26,0
1,02/19/10,7,39.93,2.51,211.29,8.11,19985.2,0
1,02/19/10,9,39.93,2.51,211.29,8.11,15880.85,0
1,02/19/10,10,39.93,2.51,211.29,8.11,29634.13,0
1,02/19/10,11,39.93,2.51,211.29,8.11,18706.21,0
1,02/19/10,13,39.93,2.51,211.29,8.11,37857.68,0
1,02/19/10,14,39.93,2.51,211.29,8.11,17491.36,0
1,02/19/10,16,39.93,2.51,211.29,8.11,13855.54,0
1,02/19/10,17,39.93,2.51,211.29,8.11,13485.61,0
1,02/19/10,18,39.93,2.51,211.29,8.11,17623.72,0
1,02/19/10,20,39.93,2.51,211.29,8.11,4719.89,0
1,02/19/10,22,39.93,2.51,211.29,8.11,12290.16,0
1,02/19/10,23,39.93,2.51,211.29,8.11,21381.85,0
1,02/19/10,26,39.93,2.51,211.29,8.11,10547.6,0
1,02/19/10,29,39.93,2.51,211.29,8.11,7966.55,0
1,02/19/10,30,39.93,2.51,211.29,8.11,5735,0
1,02/19/10,33,39.93,2.51,211.29,8.11,7611.35,0
1,02/19/10,34,39.93,2.51,211.29,8.11,13006.5,0
1,02/19/10,37,39.93,2.51,211.29,8.11,3203.31,0
1,02/19/10,42,39.93,2.51,211.29,8.11,8423.87,0
1,02/19/10,45,39.93,2.51,211.29,8.11,22.94,0
1,02/19/10,46,39.93,2.51,211.29,8.11,22414.94,0
1,02/19/10,47,39.93,2.51,211.29,8.11,-863,0
1,02/19/10,48,39.93,2.51,211.29,8.11,354,0
1,02/19/10,51,39.93,2.51,211.29,8.11,52.88,0
1,02/19/10,52,39.93,2.51,211.29,8.11,3356.66,0
1,02/19/10,55,39.93,2.51,211.29,8.11,17404.53,0
1,02/19/10,56,39.93,2.51,211.29,8.11,3246.57,0
1,02/19/10,60,39.93,2.51,211.29,8.11,1020.8,0
1,02/19/10,67,39.93,2.51,211.29,8.11,16411.69,0
1,02/19/10,72,39.93,2.51,211.29,8.11,72377.79,0
1,02/19/10,74,39.93,2.51,211.29,8.11,13917.2,0
1,02/19/10,79,39.93,2.51,211.29,8.11,34141.62,0
1,02/19/10,80,39.93,2.51,211.29,8.11,15918.98,0
1,02/19/10,81,39.93,2.51,211.29,8.11,28784.91,0
1,02/19/10,83,39.93,2.51,211.29,8.11,9080.26,0
1,02/19/10,87,39.93,2.51,211.29,8.11,33593.8,0
1,02/19/10,90,39.93,2.51,211.29,8.11,76091.36,0
1,02/19/10,92,39.93,2.51,211.29,8.11,135066.75,0
1,02/19/10,93,39.93,2.51,211.29,8.11,62581.64,0
1,02/19/10,94,39.93,2.51,211.29,8.11,72212.32,0
1,02/19/10,97,39.93,2.51,211.29,8.11,31585.78,0
1,02/19/10,98,39.93,2.51,211.29,8.11,12087.95,0
1,02/26/10,1,46.63,2.56,211.32,8.11,19403.54,0
1,02/26/10,6,46.63,2.56,211.32,8.11,5244.56,0
1,02/26/10,7,46.63,2.56,211.32,8.11,17224.22,0
1,02/26/10,11,46.63,2.56,211.32,8.11,17306.61,0
1,02/26/10,12,46.63,2.56,211.32,8.11,9015.37,0
1,02/26/10,14,46.63,2.56,211.32,8.11,16118.26,0
1,02/26/10,17,46.63,2.56,211.32,8.11,10667.06,0
1,02/26/10,18,46.63,2.56,211.32,8.11,545.02,0
1,02/26/10,19,46.63,2.56,211.32,8.11,1655.32,0
1,02/26/10,20,46.63,2.56,211.32,8.11,4007.94,0
1,02/26/10,21,46.63,2.56,211.32,8.11,8592.42,0
1,02/26/10,22,46.63,2.56,211.32,8.11,9295.78,0
1,02/26/10,24,46.63,2.56,211.32,8.11,5630.82,0
1,02/26/10,25,46.63,2.56,211.32,8.11,10218.67,0
1,02/26/10,26,46.63,2.56,211.32,8.11,8541.14,0
1,02/26/10,27,46.63,2.56,211.32,8.11,1666.75,0
1,02/26/10,28,46.63,2.56,211.32,8.11,986.07,0
1,02/26/10,30,46.63,2.56,211.32,8.11,3614.48,0
1,02/26/10,31,46.63,2.56,211.32,8.11,2665.75,0
1,02/26/10,32,46.63,2.56,211.32,8.11,8146.57,0
1,02/26/10,33,46.63,2.56,211.32,8.11,4814.66,0
1,02/26/10,34,46.63,2.56,211.32,8.11,12005,0
1,02/26/10,36,46.63,2.56,211.32,8.11,506,0
1,02/26/10,37,46.63,2.56,211.32,8.11,2474.99,0
1,02/26/10,38,46.63,2.56,211.32,8.11,92755.59,0
1,02/26/10,40,46.63,2.56,211.32,8.11,64328.29,0
1,02/26/10,41,46.63,2.56,211.32,8.11,885.27,0
1,02/26/10,42,46.63,2.56,211.32,8.11,7039.85,0
1,02/26/10,45,46.63,2.56,211.32,8.11,45.41,0
1,02/26/10,46,46.63,2.56,211.32,8.11,18099.75,0
1,02/26/10,48,46.63,2.56,211.32,8.11,357,0
1,02/26/10,52,46.63,2.56,211.32,8.11,2287.01,0
1,02/26/10,54,46.63,2.56,211.32,8.11,209,0
1,02/26/10,55,46.63,2.56,211.32,8.11,16708.1,0
1,02/26/10,56,46.63,2.56,211.32,8.11,2598.65,0
1,02/26/10,58,46.63,2.56,211.32,8.11,4356,0
1,02/26/10,59,46.63,2.56,211.32,8.11,1126.68,0
1,02/26/10,60,46.63,2.56,211.32,8.11,959.2,0
1,02/26/10,67,46.63,2.56,211.32,8.11,5905.14,0
1,02/26/10,71,46.63,2.56,211.32,8.11,3944.5,0
1,02/26/10,72,46.63,2.56,211.32,8.11,55590.73,0
1,02/26/10,74,46.63,2.56,211.32,8.11,13330.89,0
1,02/26/10,79,46.63,2.56,211.32,8.11,33309.85,0
1,02/26/10,80,46.63,2.56,211.32,8.11,15673.94,0
1,02/26/10,82,46.63,2.56,211.32,8.11,19023.33,0
1,02/26/10,83,46.63,2.56,211.32,8.11,6627.3,0
1,02/26/10,87,46.63,2.56,211.32,8.11,32299.49,0
1,02/26/10,90,46.63,2.56,211.32,8.11,71718.48,0
1,02/26/10,91,46.63,2.56,211.32,8.11,57335.17,0
1,02/26/10,92,46.63,2.56,211.32,8.11,125048.08,0
1,02/26/10,93,46.63,2.56,211.32,8.11,57630.02,0
1,02/26/10,94,46.63,2.56,211.32,8.11,55501.07,0
1,02/26/10,95,46.63,2.56,211.32,8.11,103652.58,0
1,02/26/10,98,46.63,2.56,211.32,8.11,10871.74,0
1,03/05/10,1,46.5,2.62,211.35,8.11,21827.9,0
1,03/05/10,2,46.5,2.62,211.35,8.11,48397.98,0
1,03/05/10,4,46.5,2.62,211.35,8.11,38086.19,0
1,03/05/10,5,46.5,2.62,211.35,8.11,23082.14,0
1,03/05/10,8,46.5,2.62,211.35,8.11,38776.09,0
1,03/05/10,9,46.5,2.62,211.35,8.11,24064.7,0
1,03/05/10,10,46.5,2.62,211.35,8.11,33299.27,0
1,03/05/10,11,46.5,2.62,211.35,8.11,19082.9,0
1,03/05/10,12,46.5,2.62,211.35,8.11,10239.06,0
1,03/05/10,13,46.5,2.62,211.35,8.11,40423.95,0
1,03/05/10,14,46.5,2.62,211.35,8.11,18268.78,0
1,03/05/10,16,46.5,2.62,211.35,8.11,17129.81,0
1,03/05/10,18,46.5,2.62,211.35,8.11,634.61,0
1,03/05/10,19,46.5,2.62,211.35,8.11,1556.65,0
1,03/05/10,22,46.5,2.62,211.35,8.11,8219.49,0
1,03/05/10,23,46.5,2.62,211.35,8.11,18993.69,0
1,03/05/10,24,46.5,2.62,211.35,8.11,6885.9,0
1,03/05/10,26,46.5,2.62,211.35,8.11,8772.65,0
1,03/05/10,28,46.5,2.62,211.35,8.11,1002.2,0
1,03/05/10,30,46.5,2.62,211.35,8.11,4360.5,0
1,03/05/10,31,46.5,2.62,211.35,8.11,2595.8,0
1,03/05/10,32,46.5,2.62,211.35,8.11,9907.51,0
1,03/05/10,33,46.5,2.62,211.35,8.11,6214.6,0
1,03/05/10,35,46.5,2.62,211.35,8.11,2752,0
1,03/05/10,36,46.5,2.62,211.35,8.11,648,0
1,03/05/10,38,46.5,2.62,211.35,8.11,108282.86,0
1,03/05/10,40,46.5,2.62,211.35,8.11,67000.83,0
1,03/05/10,41,46.5,2.62,211.35,8.11,1405.96,0
1,03/05/10,42,46.5,2.62,211.35,8.11,9701.14,0
1,03/05/10,44,46.5,2.62,211.35,8.11,4465.33,0
1,03/05/10,45,46.5,2.62,211.35,8.11,74.35,0
1,03/05/10,46,46.5,2.62,211.35,8.11,20565.45,0
1,03/05/10,48,46.5,2.62,211.35,8.11,771,0
1,03/05/10,51,46.5,2.62,211.35,8.11,27.92,0
1,03/05/10,54,46.5,2.62,211.35,8.11,198.97,0
1,03/05/10,55,46.5,2.62,211.35,8.11,16120.04,0
1,03/05/10,56,46.5,2.62,211.35,8.11,5298.62,0
1,03/05/10,59,46.5,2.62,211.35,8.11,1275.29,0
1,03/05/10,60,46.5,2.62,211.35,8.11,1371,0
1,03/05/10,67,46.5,2.62,211.35,8.11,6519.39,0
1,03/05/10,72,46.5,2.62,211.35,8.11,65525.74,0
1,03/05/10,78,46.5,2.62,211.35,8.11,12,0
1,03/05/10,79,46.5,2.62,211.35,8.11,42931.77,0
1,03/05/10,80,46.5,2.62,211.35,8.11,15680.71,0
1,03/05/10,81,46.5,2.62,211.35,8.11,29957.47,0
1,03/05/10,82,46.5,2.62,211.35,8.11,19974.91,0
1,03/05/10,83,46.5,2.62,211.35,8.11,8840,0
1,03/05/10,85,46.5,2.62,211.35,8.11,4027.52,0
1,03/05/10,87,46.5,2.62,211.35,8.11,30800.98,0
1,03/05/10,90,46.5,2.62,211.35,8.11,78081.85,0
1,03/05/10,91,46.5,2.62,211.35,8.11,62755.71,0
1,03/05/10,94,46.5,2.62,211.35,8.11,59201.37,0
1,03/05/10,95,46.5,2.62,211.35,8.11,112807.75,0
1,03/05/10,97,46.5,2.62,211.35,8.11,31576.47,0
1,03/05/10,98,46.5,2.62,211.35,8.11,10903.65,0
1,03/12/10,1,57.79,2.67,211.38,8.11,21043.39,0
1,03/12/10,2,57.79,2.67,211.38,8.11,43751.94,0
1,03/12/10,5,57.79,2.67,211.38,8.11,21498.92,0
1,03/12/10,6,57.79,2.67,211.38,8.11,5619,0
1,03/12/10,7,57.79,2.67,211.38,8.11,21529.14,0
1,03/12/10,8,57.79,2.67,211.38,8.11,34342.64,0
1,03/12/10,9,57.79,2.67,211.38,8.11,25605.58,0
1,03/12/10,10,57.79,2.67,211.38,8.11,28208,0
1,03/12/10,13,57.79,2.67,211.38,8.11,35833.07,0
1,03/12/10,14,57.79,2.67,211.38,8.11,15331.75,0
1,03/12/10,16,57.79,2.67,211.38,8.11,23766.82,0
1,03/12/10,17,57.79,2.67,211.38,8.11,12793.17,0
1,03/12/10,18,57.79,2.67,211.38,8.11,1275.08,0
1,03/12/10,19,57.79,2.67,211.38,8.11,1742.14,0
1,03/12/10,20,57.79,2.67,211.38,8.11,6476.41,0
1,03/12/10,21,57.79,2.67,211.38,8.11,7785.3,0
1,03/12/10,22,57.79,2.67,211.38,8.11,10372.48,0
1,03/12/10,23,57.79,2.67,211.38,8.11,17426.63,0
1,03/12/10,24,57.79,2.67,211.38,8.11,5396.96,0
1,03/12/10,26,57.79,2.67,211.38,8.11,7877.4,0
1,03/12/10,27,57.79,2.67,211.38,8.11,1130,0
1,03/12/10,28,57.79,2.67,211.38,8.11,838.67,0
1,03/12/10,30,57.79,2.67,211.38,8.11,3021.5,0
1,03/12/10,31,57.79,2.67,211.38,8.11,2103.34,0
1,03/12/10,33,57.79,2.67,211.38,8.11,5666.25,0
1,03/12/10,34,57.79,2.67,211.38,8.11,11709,0
1,03/12/10,35,57.79,2.67,211.38,8.11,2926,0
1,03/12/10,36,57.79,2.67,211.38,8.11,891,0
1,03/12/10,37,57.79,2.67,211.38,8.11,3053.13,0
1,03/12/10,38,57.79,2.67,211.38,8.11,98175.35,0
1,03/12/10,40,57.79,2.67,211.38,8.11,59799.42,0
1,03/12/10,42,57.79,2.67,211.38,8.11,8336.82,0
1,03/12/10,44,57.79,2.67,211.38,8.11,4914.41,0
1,03/12/10,45,57.79,2.67,211.38,8.11,29.97,0
1,03/12/10,46,57.79,2.67,211.38,8.11,18114.67,0
1,03/12/10,47,57.79,2.67,211.38,8.11,-698,0
1,03/12/10,48,57.79,2.67,211.38,8.11,608,0
1,03/12/10,49,57.79,2.67,211.38,8.11,13267.5,0
1,03/12/10,52,57.79,2.67,211.38,8.11,2492.52,0
1,03/12/10,55,57.79,2.67,211.38,8.11,14410.07,0
1,03/12/10,58,57.79,2.67,211.38,8.11,3485,0
1,03/12/10,59,57.79,2.67,211.38,8.11,1069.23,0
1,03/12/10,60,57.79,2.67,211.38,8.11,906.4,0
1,03/12/10,67,57.79,2.67,211.38,8.11,6759.29,0
1,03/12/10,71,57.79,2.67,211.38,8.11,2566.58,0
1,03/12/10,72,57.79,2.67,211.38,8.11,45046.81,0
1,03/12/10,74,57.79,2.67,211.38,8.11,12253.4,0
1,03/12/10,79,57.79,2.67,211.38,8.11,31669.24,0
1,03/12/10,81,57.79,2.67,211.38,8.11,29272.13,0
1,03/12/10,82,57.79,2.67,211.38,8.11,18201.88,0
1,03/12/10,83,57.79,2.67,211.38,8.11,6483.01,0
1,03/12/10,87,57.79,2.67,211.38,8.11,18911.79,0
1,03/12/10,90,57.79,2.67,211.38,8.11,73943.62,0
1,03/12/10,91,57.79,2.67,211.38,8.11,63668.62,0
1,03/12/10,92,57.79,2.67,211.38,8.11,124418.65,0
1,03/12/10,94,57.79,2.67,211.38,8.11,61326.35,0
1,03/12/10,95,57.79,2.67,211.38,8.11,112048.41,0
1,03/12/10,97,57.79,2.67,211.38,8.11,31197.12,0
1,03/12/10,98,57.79,2.67,211.38,8.11,10819.46,0
1,03/19/10,1,54.58,2.72,211.22,8.11,22136.64,0
1,03/19/10,2,54.58,2.72,211.22,8.11,43615.49,0
1,03/19/10,4,54.58,2.72,211.22,8.11,34118.11,0
1,03/19/10,5,54.58,2.72,211.22,8.11,22632.57,0
1,03/19/10,6,54.58,2.72,211.22,8.11,4906.05,0
1,03/19/10,7,54.58,2.72,211.22,8.11,22711.59,0
1,03/19/10,8,54.58,2.72,211.22,8.11,34188.52,0
1,03/19/10,9,54.58,2.72,211.22,8.11,33367.99,0
1,03/19/10,10,54.58,2.72,211.22,8.11,33731.81,0
1,03/19/10,12,54.58,2.72,211.22,8.11,12917.55,0
1,03/19/10,13,54.58,2.72,211.22,8.11,36807.21,0
1,03/19/10,16,54.58,2.72,211.22,8.11,41742.21,0
1,03/19/10,20,54.58,2.72,211.22,8.11,4458.06,0
1,03/19/10,23,54.58,2.72,211.22,8.11,20132.03,0
1,03/19/10,25,54.58,2.72,211.22,8.11,12213.5,0
1,03/19/10,26,54.58,2.72,211.22,8.11,7923.66,0
1,03/19/10,29,54.58,2.72,211.22,8.11,5406.4,0
1,03/19/10,30,54.58,2.72,211.22,8.11,3822.5,0
1,03/19/10,31,54.58,2.72,211.22,8.11,2254.44,0
1,03/19/10,32,54.58,2.72,211.22,8.11,6175.31,0
1,03/19/10,33,54.58,2.72,211.22,8.11,6811.15,0
1,03/19/10,34,54.58,2.72,211.22,8.11,13394,0
1,03/19/10,35,54.58,2.72,211.22,8.11,2861,0
1,03/19/10,36,54.58,2.72,211.22,8.11,937,0
1,03/19/10,37,54.58,2.72,211.22,8.11,2915.9,0
1,03/19/10,38,54.58,2.72,211.22,8.11,71165.72,0
1,03/19/10,40,54.58,2.72,211.22,8.11,57384.35,0
1,03/19/10,41,54.58,2.72,211.22,8.11,1005.76,0
1,03/19/10,44,54.58,2.72,211.22,8.11,3680.66,0
1,03/19/10,45,54.58,2.72,211.22,8.11,8.5,0
1,03/19/10,46,54.58,2.72,211.22,8.11,18317.46,0
1,03/19/10,48,54.58,2.72,211.22,8.11,467,0
1,03/19/10,51,54.58,2.72,211.22,8.11,12.94,0
1,03/19/10,54,54.58,2.72,211.22,8.11,83,0
1,03/19/10,55,54.58,2.72,211.22,8.11,14590.87,0
1,03/19/10,56,54.58,2.72,211.22,8.11,11836.32,0
1,03/19/10,59,54.58,2.72,211.22,8.11,1133.2,0
1,03/19/10,60,54.58,2.72,211.22,8.11,677.6,0
1,03/19/10,71,54.58,2.72,211.22,8.11,2445.91,0
1,03/19/10,72,54.58,2.72,211.22,8.11,41069.55,0
1,03/19/10,74,54.58,2.72,211.22,8.11,11792.55,0
1,03/19/10,79,54.58,2.72,211.22,8.11,32604.49,0
1,03/19/10,80,54.58,2.72,211.22,8.11,15871.19,0
1,03/19/10,81,54.58,2.72,211.22,8.11,30287.91,0
1,03/19/10,82,54.58,2.72,211.22,8.11,18348.98,0
1,03/19/10,83,54.58,2.72,211.22,8.11,6226.01,0
1,03/19/10,87,54.58,2.72,211.22,8.11,28002.01,0
1,03/19/10,92,54.58,2.72,211.22,8.11,127434.37,0
1,03/19/10,93,54.58,2.72,211.22,8.11,62781.44,0
1,03/19/10,97,54.58,2.72,211.22,8.11,31733.15,0
1,03/19/10,98,54.58,2.72,211.22,8.11,11323.78,0
1,03/26/10,3,51.45,2.73,211.02,8.11,10366.85,0
1,03/26/10,4,51.45,2.73,211.02,8.11,33872.07,0
1,03/26/10,5,51.45,2.73,211.02,8.11,38971.89,0
1,03/26/10,7,51.45,2.73,211.02,8.11,16254.21,0
1,03/26/10,10,51.45,2.73,211.02,8.11,31406.96,0
1,03/26/10,12,51.45,2.73,211.02,8.11,11865.53,0
1,03/26/10,13,51.45,2.73,211.02,8.11,35431.73,0
1,03/26/10,14,51.45,2.73,211.02,8.11,12832.47,0
1,03/26/10,18,51.45,2.73,211.02,8.11,4037.16,0
1,03/26/10,19,51.45,2.73,211.02,8.11,2153.61,0
1,03/26/10,20,51.45,2.73,211.02,8.11,4195.7,0
1,03/26/10,21,51.45,2.73,211.02,8.11,7121.77,0
1,03/26/10,22,51.45,2.73,211.02,8.11,7464.39,0
1,03/26/10,24,51.45,2.73,211.02,8.11,4618.27,0
1,03/26/10,26,51.45,2.73,211.02,8.11,5870.09,0
1,03/26/10,30,51.45,2.73,211.02,8.11,3324,0
1,03/26/10,31,51.45,2.73,211.02,8.11,1945.42,0
1,03/26/10,32,51.45,2.73,211.02,8.11,6698.76,0
1,03/26/10,34,51.45,2.73,211.02,8.11,9637.83,0
1,03/26/10,36,51.45,2.73,211.02,8.11,703,0
1,03/26/10,37,51.45,2.73,211.02,8.11,2440.16,0
1,03/26/10,38,51.45,2.73,211.02,8.11,95855.41,0
1,03/26/10,40,51.45,2.73,211.02,8.11,57837.28,0
1,03/26/10,41,51.45,2.73,211.02,8.11,1578.63,0
1,03/26/10,45,51.45,2.73,211.02,8.11,10,0
1,03/26/10,46,51.45,2.73,211.02,8.11,16803.77,0
1,03/26/10,48,51.45,2.73,211.02,8.11,374,0
1,03/26/10,49,51.45,2.73,211.02,8.11,11310.4,0
1,03/26/10,51,51.45,2.73,211.02,8.11,19.54,0
1,03/26/10,55,51.45,2.73,211.02,8.11,11836.92,0
1,03/26/10,56,51.45,2.73,211.02,8.11,5974.74,0
1,03/26/10,60,51.45,2.73,211.02,8.11,844.8,0
1,03/26/10,67,51.45,2.73,211.02,8.11,6170.29,0
1,03/26/10,71,51.45,2.73,211.02,8.11,2422.24,0
1,03/26/10,72,51.45,2.73,211.02,8.11,40796.33,0
1,03/26/10,74,51.45,2.73,211.02,8.11,10604.88,0
1,03/26/10,80,51.45,2.73,211.02,8.11,14385.66,0
1,03/26/10,83,51.45,2.73,211.02,8.11,5693.05,0
1,03/26/10,85,51.45,2.73,211.02,8.11,3631.93,0
1,03/26/10,87,51.45,2.73,211.02,8.11,23926.34,0
1,03/26/10,90,51.45,2.73,211.02,8.11,71666.24,0
1,03/26/10,91,51.45,2.73,211.02,8.11,55614.69,0
1,03/26/10,92,51.45,2.73,211.02,8.11,116688.75,0
1,03/26/10,95,51.45,2.73,211.02,8.11,113117.35,0
1,03/26/10,97,51.45,2.73,211.02,8.11,30294.48,0
1,03/26/10,98,51.45,2.73,211.02,8.11,10063.69,0
1,04/02/10,1,62.27,2.72,210.82,7.81,57258.43,0
1,04/02/10,2,62.27,2.72,210.82,7.81,47450.5,0
1,04/02/10,4,62.27,2.72,210.82,7.81,37809.49,0
1,04/02/10,5,62.27,2.72,210.82,7.81,29967.92,0
1,04/02/10,6,62.27,2.72,210.82,7.81,4132.61,0
1,04/02/10,7,62.27,2.72,210.82,7.81,22427.62,0
1,04/02/10,9,62.27,2.72,210.82,7.81,25435.02,0
1,04/02/10,10,62.27,2.72,210.82,7.81,31794.04,0
1,04/02/10,11,62.27,2.72,210.82,7.81,21762.46,0
1,04/02/10,12,62.27,2.72,210.82,7.81,12033.5,0
1,04/02/10,13,62.27,2.72,210.82,7.81,38104.53,0
1,04/02/10,14,62.27,2.72,210.82,7.81,14333.75,0
